text,label,username,likes,datetime,data_type
"Sangar ik gak ampe mangmenit dah ludes, koyo nggudak flashsale e shopee, salut buat yg udah berhasil, yg belum kebagian semoga bsk dpt kuota, semangat semangat🔥",,username,0,2021-08-24,inference
"udah daftar tp malah ditolak, gimana tu ceritanya?? payah",,username,0,2021-08-24,inference
kapan yg jenis lain ya? rada males kalo Azeneca,,username,0,2021-08-24,inference
"INFO BUAT SEMUANYA: Bagi yg sudah mendaftar dan mendapatkan BUKTI PENDAFTARAN VAKSIN DI MALL, JANGAN MAU KALAU DITOLAK SAMA SATPAM ATAU PIHAK MALL! Berdasarkan pengalaman saya tadi, saya berjuang untuk mendapatkan hak vaksin saya dan akhirnya bisa",,username,12,2021-08-24,inference
Baru posting lgsung penuh👏👏👏👏😂,,username,0,2021-08-24,inference
Maaf mau tanya kalo vaksin laki2 dan perempuan pisah kah? Misalkan utk org yg bercadar bagaimana yah?makasihh,,username,0,2021-08-24,inference
akhirnya menang war😢 kek war krs,,username,0,2021-08-24,inference
@username Vaksin utk remaja sdh ada belum ya?,,username,0,2021-08-24,inference
Kuota terlebihi😂😂,,username,0,2021-08-24,inference
Entek meneh sa @username,,username,0,2021-08-24,inference
Sudah penuh,,username,2,2021-08-24,inference
Gabisaa ui,,username,0,2021-08-24,inference
susahhhhhhhh...dr semalem ga bs masuk d pilihan..tahu2 penuh semua...😢😢,,username,0,2021-08-24,inference
Waktu kalian tinggal 30 detik setelah Dkk Semarang posting kuota vaksinasi di Mall... Pastikan sinyal internet kalian kuat kencang agar mulus pendaftarannya di web Victori Semarang.... Ayoo buruan Yoh Iso Yoh... 😅😅😁😁,,username,4,2021-08-24,inference
"Gilda ya wak baru buka dah penuh , kyk hunting diskon tengah malam cepet2an 🙂",,username,0,2021-08-24,inference
Kl sdh isi formulir prosesny gmn lg y mhn di bantu,,username,0,2021-08-24,inference
Y kok blm dpt jwbn,,username,0,2021-08-24,inference
"Pak @username dan pak @username . Pak, rakyat e njenengan taseh kathaj sing dereng di vaksin lo niki. Nyuwun tolong perbanyak lokasi vaksin dan kuotanipin. Moso daftar vaksin kaya flash sale gini si pak. 😢",,username,3,2021-08-24,inference
"Untuk ktp luar semarang, daftarnya dimana? Karena saya daftar di victori pakai ktp dan kk saya tidak bisa?",,username,2,2021-08-24,inference
"error terus ga jelas sumpah , masa habis milih tanggal di simpan ga ada donwload E-ticketnya dan di jadwal tulisannya tidak ada jadwal",,username,0,2021-08-24,inference
"Belum ada 5 menit udah penuh ajaa min, permainan org dalam? 😂😂",,username,0,2021-08-24,inference
Sudah penuh😂cek 10 menit sekali,,username,0,2021-08-24,inference
Kuota terpenuhi dosis 1,,username,0,2021-08-24,inference
Uda abis aja 😂wkwkwk,,username,0,2021-08-24,inference
vaksin dosis 1 kapan yaolooo,,username,1,2021-08-24,inference
Setan,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
@username @username @username,,username,0,2021-08-24,inference
"error terus ga jelas sumpah , masa habis milih tanggal di simpan ga ada donwload E-ticketnya dan di jadwal tulisannya tidak ada jadwal",,username,0,2021-08-24,inference
Langsung penuh trs min.. 🙌🙌,,username,0,2021-08-24,inference
Gak dapet lagi doonngg😂😂,,username,0,2021-08-24,inference
Udah penuh,,username,0,2021-08-24,inference
"Servere ambyar, ibarate pikep cilik kon muat pasir sak truk....",,username,0,2021-08-24,inference
Tanya dong tadi yg vaksin di dp mall suruh bawa apa aja ya ? Bukti pendaftrannya harus di print atau cukup di tunjukin lewat hp aja ? Mohon infonya ya.. terimakasih,,username,0,2021-08-24,inference
flashsale vaksin 👏,,username,0,2021-08-24,inference
"YaAllah, kuota udh penuh :') gini yg msih kerja jd ga bisa cek hp :')",,username,0,2021-08-24,inference
Alhamdulillah 3 jam mantengin victori akhirnya dapet juga 🔥,,username,3,2021-08-24,inference
Kok quota full,,username,0,2021-08-24,inference
ehhh dah ga bisa ya?,,username,0,2021-08-24,inference
Udah full,,username,0,2021-08-24,inference
"serius nanya ya, itu yg bisa daftar tuh pake paket kuota apaan ya?? baru diklik daftar udah habis aja kuota vaksinnya😢",,username,1,2021-08-24,inference
Alahmbuh,,username,0,2021-08-24,inference
Kok sudah penuh sih min,,username,0,2021-08-24,inference
Vaksinya jam berapa di java mall....,,username,0,2021-08-24,inference
udh habis kuota nya 😭,,username,0,2021-08-24,inference
Helehhhh😂😂😂😂😂😂,,username,0,2021-08-24,inference
Langsung penuh,,username,1,2021-08-24,inference
"30detik ludesssssss desssssss,, helehh",,username,0,2021-08-24,inference
Hai cape yah? Sama ko aku jg😢,,username,5,2021-08-24,inference
"Min, dulu udah smpet daftar lewat victory.. Tapi blm ada sms atau wa ya min??",,username,1,2021-08-24,inference
War vaksin😆😆,,username,0,2021-08-24,inference
langsung full.. pdhl ak sudah terlatih ngambil flashsale di shopee.. trnyata ngambil antrean vaksin pemerintah mungkin harus lebih kompeten n cekatan😂,,username,0,2021-08-24,inference
Apa apa harus sudah vaksin ..rakyat mo vaksin susahnya mintak ampun 😢,,username,1,2021-08-24,inference
udah abis semuaa,,username,0,2021-08-24,inference
Ada lagi rencana vaksin 1 gak ya min...,,username,0,2021-08-24,inference
😭,,username,1,2021-08-24,inference
Ini emang secepat itu penuhnya atau web nya emang agak mabok?,,username,0,2021-08-24,inference
Haduhh penuhhh .. pantau trs vaksin 1,,username,0,2021-08-24,inference
Duh penuh lg -_-,,username,0,2021-08-24,inference
Asem kayak ngewar tiket konser aja min🔥,,username,0,2021-08-24,inference
Min yg vaksin dosis 2 balikota blm bukan ya min,,username,0,2021-08-24,inference
Tiba2 dah penuh aja yaAllah,,username,0,2021-08-24,inference
Dosis pertama buat yg umur 12 keatas dong min,,username,0,2021-08-24,inference
Kok penuh semua,,username,0,2021-08-24,inference
seru bgt min kyk flash sale,,username,14,2021-08-24,inference
katanya disuruh vaksin eh dipersulit🙏🏻,,username,0,2021-08-24,inference
Penuhh min😢,,username,0,2021-08-24,inference
"Sebelum mimin posting tu sebenernya udah di buka ,kalian harus pantengin victorinya jgn ig nya",,username,0,2021-08-24,inference
Nembe di post 6 menit yang lalu wes penuh!😮NGERIIII NGERIIIII👏,,username,3,2021-08-24,inference
blm apa2 uda penuh aja gmn sih,,username,0,2021-08-24,inference
Ga keluar pilihan tanggal malah simpan aja bisanya,,username,0,2021-08-24,inference
Yang java mall kok gak ada ya kin,,username,0,2021-08-24,inference
Wes entek lur😢,,username,0,2021-08-24,inference
kok lgsng kuota terpenuhi😢,,username,0,2021-08-24,inference
"Min, tadi tak cek server nya sibuk. Tak tinggal bentar kok udah penuh semua",,username,1,2021-08-24,inference
Min tolong kuota utk 18 keatas umum diperbanyak dong min. Tiap Mimin posting auto full😭,,username,19,2021-08-24,inference
langsung penuh hmmm,,username,0,2021-08-24,inference
Udah terdaftar di java mall tp gak ada tgl nya gmn tu min dpt gak ?,,username,1,2021-08-24,inference
Aku udah dapftar tapi kok suruh nunggu 😢,,username,0,2021-08-24,inference
Dah penuh,,username,1,2021-08-24,inference
Postingan 44 detik yg lalu. Langsung akses web langsung penuh wkwk are u kid me?,,username,16,2021-08-24,inference
Hebat banget tangan2 netijen yg berhasil daftar!!🔥🔥,,username,0,2021-08-24,inference
Mbok yaa servernya dibenahin min,,username,14,2021-08-24,inference
Akhirnyaa dapat jugaa kwkw,,username,0,2021-08-24,inference
INFO YANG PAGI TADI VAKSIN DI PARAGON ... Suruh bawa apa aja ya? Apa harus print dan fotokopi macem-macem? Perlu nunjukin chat WA/SMS tertentu tidak ya? Terima kasih.,,username,1,2021-08-24,inference
INFO YANG PAGI TADI VAKSIN DI PARAGON ... Suruh bawa apa aja ya? Apa harus print dan fotokopi macem-macem? Perlu nunjukin chat WA/SMS tertentu tidak ya? Terima kasih.,,username,0,2021-08-24,inference
Udah penuh aja,,username,0,2021-08-24,inference
Flash vaksin hmmm itungan detik langsung sold out 😂,,username,2,2021-08-24,inference
Penuhhh,,username,0,2021-08-24,inference
Wagelaseeehh udahh penuh semua vaksin pertamanya yg di mall huhu😂😔😔😔 @username,,username,0,2021-08-24,inference
Bodoamat gausah vaksin,,username,1,2021-08-24,inference
Akhirnya dapat kuota di Paragon Mall 😃,,username,0,2021-08-24,inference
Kok java Mall enggak muncul min? Tadi ngecek blm ada sekarang ngecek tau2 udah penuh aja,,username,1,2021-08-24,inference
"Ya Allah ora kebagian meneh, pdhal nembe 2menit 😭😭",,username,0,2021-08-24,inference
Wis terpenuhi ow lur2....,,username,0,2021-08-24,inference
Guyon po pie jane ?,,username,0,2021-08-24,inference
Kalah war meneh,,username,4,2021-08-24,inference
halahhh ga usah dishare sgalaaa min. kuota ud terpenuhi juga kok. malah ad yg kapasitas 100 yg daftar 103. apa apaan ituu??,,username,36,2021-08-24,inference
"😆😆 gak ada konser offline, berburu kuota vaksin pun jadi. Tetap semangat para pemburu vaksin",,username,0,2021-08-24,inference
Server eror tau2 penuh bye gabisa diharepin padahal udh mantengin dr pagi wkwk,,username,7,2021-08-24,inference
Sumpah 3 menit lgsg penuh 😂,,username,0,2021-08-24,inference
"Apa""an 5mnt lngsung penuh",,username,0,2021-08-24,inference
Semoga bisa lebih serius...klw d open daftar sering undified...klw pas bsa langsung penuh,,username,0,2021-08-24,inference
😂😂😂 Dagelan,,username,0,2021-08-24,inference
Halah min min update mu telat,,username,0,2021-08-24,inference
Aku milih KRS an timbang ngene. Malesi,,username,0,2021-08-24,inference
Sudah full min... tangane robot kbh,,username,0,2021-08-24,inference
Terpenuhi 🤤,,username,1,2021-08-24,inference
Ora kumanan meneh,,username,0,2021-08-24,inference
baru 2 menit kuota penuh,,username,0,2021-08-24,inference
Alhamdulillah kedaftar juga yang kemarin malam gagal. sore ini berhasil,,username,1,2021-08-24,inference
langsung full👏👏👏👏,,username,0,2021-08-24,inference
Udah penuhh,,username,0,2021-08-24,inference
Bangke wkwk gaada semenit kuota terpenuhi :v,,username,0,2021-08-24,inference
"Pertama sibuk, kedua bisa langsung fullllllll😂",,username,0,2021-08-24,inference
@username @username @username gass cepet,,username,1,2021-08-24,inference
"Langsung penuh dong. Ajaib bukan wkwk. Tadi ke sana, petugas bilang : untuk karyawan mall nya dulu mas hr ini. Dalam hati : ya knp dkk share utk umum, kalo udh diplot utk karyawan dlu 🙃",,username,51,2021-08-24,inference
Min...mau tanya tadi kakak saya ke javamall uda daftar online lewat victory uda dapet antrian kok diusir sama petugas katanya khusus karyawan javamall..ini hoax atau ga sih min...@username,,username,0,2021-08-24,inference
Penuh min 😢,,username,0,2021-08-24,inference
"Udah daftar, kuota masih tersedia trs dateng ke tenpat katanya khusus karyawan min. Banyak sing kecelik tadi. Pripun minn? Ampun sanjang kangge umum nek menawi kangge karyawan min kasian pada kecelik",,username,0,2021-08-24,inference
Alhamdulillah,,username,0,2021-08-24,inference
"kasian yg antrian ke 3501 min, suruh balik po kon nunggu meneh",,username,0,2021-08-24,inference
Apakah bisa vaksin dosis 2 disinin tp Vaksin dosis 1 saya dulu di solo. Dan sy bukan ktp semarang. Apa bisa min?,,username,0,2021-08-24,inference
Besok ada lagiiii ga ?,,username,0,2021-08-24,inference
Kalau vaksin pertama disolo kedua di sini bisa tdk,,username,0,2021-08-24,inference
@username info vaksin di akun ig ini mas,,username,0,2021-08-24,inference
"Tibaaa"" dahhh penuhhh ajaaa😢",,username,29,2021-08-24,inference
Alhamdulillah ngewar akhirnya dapet juga,,username,8,2021-08-24,inference
Baru 2 menjr langsung kuota penuh yg dosis 1,,username,3,2021-08-24,inference
Kuota terpenuhi😅,,username,0,2021-08-24,inference
Syudaaaa penuh😢,,username,1,2021-08-24,inference
kuota penuh 😢,,username,0,2021-08-24,inference
Mohon maaf kuota terpenuhi . 1 menit ? Wkwk,,username,1,2021-08-24,inference
Alhamdulillah dapet di mall ciputra😂,,username,0,2021-08-24,inference
Baru masuk kok udah penuh aja,,username,1,2021-08-24,inference
Udah dong akhirny dpt jg 😂 td sempet buktiny gk bs didownload nyoba2 trz akhirny bs 🔥🔥🔥,,username,4,2021-08-24,inference
@username,,username,2,2021-08-24,inference
@username vaksin,,username,0,2021-08-24,inference
mirip war konser tiket inimahh😂,,username,3,2021-08-24,inference
Besuk masih ada g min,,username,0,2021-08-24,inference
Kuota terpenuhiiii🥲,,username,7,2021-08-24,inference
"Saya tadi pagi bru hbs vaksin di Holly, saya hanya mau ngasih saran, kalau yg susah daftar, coba mnta tolong ama temen yg baru hbs vaksin, biasanya berhasil, dan ingat harus mencoba daftar, jangan hanya melihat atau ngecek, karena banyak yg slah faham, tertera kuota terpenuhi, ingat terpenuhi berarti mencukupi, bukan berarti kuota habis, semoga membantu buat orang kuper sprti sya ini",,username,0,2021-08-24,inference
Onsite dosis 1 dong !,,username,0,2021-08-24,inference
Kita disuruh vaksin tp mau vaksin aja dipersulit..suruh dftar dl tp stiap mau dftar kuota penuh..seharusnya dipermudah untuk vaksinnya..,,username,43,2021-08-24,inference
Masih banyak gaes yg vaksin kedua di holly stadium marina 😍,,username,1,2021-08-24,inference
Sdh blh shlt berjamaah tnpa jaga jarak ya? Siang td di puspowarno II koq gda jaga jaraknya,,username,1,2021-08-24,inference
dosis 1 yaAllah penuh semua :( @username,,username,0,2021-08-24,inference
Dosis 1 min,,username,2,2021-08-24,inference
Saya tiap hari daftar ga pernah di respon,,username,0,2021-08-24,inference
Apakah bisa untuk Vaksin pertma ?,,username,0,2021-08-24,inference
"Kapan ya holly vaksin 2 lagi,?",,username,0,2021-08-24,inference
Dosis 1 min 😢😢,,username,0,2021-08-24,inference
Birokrasi... birokrasi.... harusnya dipermudah.... mental sontoloyo....,,username,0,2021-08-24,inference
Apakah besok tgl 25 masih ada,,username,0,2021-08-24,inference
Sentra vaksin utk ibu hamil dimana nggih? @username,,username,0,2021-08-24,inference
"min, tolong dosis 1 dong yg diperbanyak perlu dosis 1 nihh 😢😫",,username,0,2021-08-24,inference
udah bisa daftar gaiz untuk dosis 1,,username,1,2021-08-24,inference
Keluar jadwal mall langsung server down ada apa iniii ?? Apakah ada sesuatuuu @username,,username,0,2021-08-24,inference
Tmn2 klo mau dftr yg dimall udah bs loh buruannn sy brsan dftr 😍,,username,1,2021-08-24,inference
Yang tadi pagi vaksin di Paragon ... Disuduh bawa apa saja ya? Apa perlu print bukti pendaftaran dan bawa fotokopi macem-macem?,,username,0,2021-08-24,inference
Yang tadi pagi vaksin di Paragon ... Disuruh bawa apa saja ya? Apa perlu print bukti pendaftaran dan bawa fotokopi macem-macem?,,username,0,2021-08-24,inference
Mau tanya kak.. kalau dosisi satu di vaksinnya di Banyumanik kalo dosisi 2 di tempat lain bisa gak ya 🙏,,username,0,2021-08-24,inference
Masih ga ya yang di holly,,username,0,2021-08-24,inference
Barusan cek kok penuh,,username,11,2021-08-24,inference
@username min yg dosis 1 onsite gitu dong 😢,,username,0,2021-08-24,inference
Vksin 2 holi kpn lagi ya krn ktinggalan info telat hr ini😢,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
"Website down tuh ,di benerin dlu..ckck",,username,0,2021-08-24,inference
Info donk vaksin unisula dosis 2.tgl 25.sya blm di SMS soalnya,,username,0,2021-08-24,inference
MAU TES SKD WJIB VAKSIN ....TAPI MAU VAKSIN SUSAHNYA 7 KELILING 😢😢😢,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
"Vaksin dosis 1 tolong dong di adakan lagi di tiap kelurahan, terutama utk ibu2 yg punya anak balita gk bisa ninggal pergi jauh dan lama 🙏",,username,0,2021-08-24,inference
Ada jadwal Stadium Holy lagi gak min untuk vaksin ke 2 selain tgl 24 ?,,username,0,2021-08-24,inference
"Dikerjain hari ini pagi sebelum jam 8 pagi ud nyampe balaikota, download kupon antrean vaksin ud, ktp asli ud, download kartu vaksin peduli lindungi ud.. Nyampe balaikota ditagih fotocopy ktp.. Nyebelin bikin marmos.. Ud ijin cm sejam dari kantor, bnr2 kurang ajar",,username,0,2021-08-24,inference
"Lahh tetiba bgt :""""""(",,username,0,2021-08-24,inference
Pie kie pak @username masyarakat Semarang kq diangel2 intuk Vaksin dosis 1,,username,1,2021-08-24,inference
"Daftar online sana sini ga pernah dpt kuota, syarat cpns pake vaksin syarat cari krja pake vaksin. Jur pie jal.",,username,0,2021-08-24,inference
Dosis 1 min,,username,0,2021-08-24,inference
Alhamdulillah dosis 1 maupun dosis 2 udah semuanyaa. Meskipun dosis 2nya agak telat ditambah bingung😁,,username,0,2021-08-24,inference
web vicoti down kah min?,,username,0,2021-08-24,inference
minnnn aku ngisi krs kudu pake surat vaksin😢 tolongg buat akuu😢,,username,0,2021-08-24,inference
Kak server victory down apa gimana ya?mau cek kuota vaksin kok gak bisa ya? Terimakasih infonya,,username,0,2021-08-24,inference
Kalau pernah kena covid dari bulan Juni apakah sudah boleh vaksin,,username,0,2021-08-24,inference
Yg vaksin 1 di luar kota semarang bisa gk ?,,username,0,2021-08-24,inference
Untuk usia 12 - 17 ..kapan mli di buka lagi,,username,1,2021-08-24,inference
Dosis 1 dong😢,,username,0,2021-08-24,inference
Kalo akses masuk ke situs victori susah banget berarti admin @username sudah update kuota vaksin ke 1 atau 2 😂,,username,0,2021-08-24,inference
"Victori error , min 😭",,username,0,2021-08-24,inference
Puskesmas di ngalian yg bisa vaksin untk usia 12 @username di update jg,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
Meh vaksin ribettt,,username,0,2021-08-24,inference
Info yg dosis 1 dong,,username,0,2021-08-24,inference
kyk gini tu malah nimbulin kerumuman ngga sih min??,,username,0,2021-08-24,inference
Besok bisa gk min,,username,0,2021-08-24,inference
Websitenya tolong di benerin du pak/bu min🙏,,username,0,2021-08-24,inference
Pak ini kok puskesmas poncol d tmpt pendaftaran orgnya galak skali yg cowok bpk2 org kmren ank sy jg bs priksa wlpun faskes berbeda ini kan skit mata beneran ms dibentak2 cc @username,,username,0,2021-08-24,inference
Aku mau bar di vaksin minn😂😂,,username,0,2021-08-24,inference
Dosis 1 tolong :(,,username,6,2021-08-24,inference
Mau vaksin saja kq dipersulit. Hadeh,,username,1,2021-08-24,inference
Gak bisa di akses,,username,0,2021-08-24,inference
Wkwkwk lama lama kaya lg war tiket konser kpop aja 🤣,,username,0,2021-08-24,inference
Sekali2 v1 kuota 3500 orang.,,username,1,2021-08-24,inference
Dosis 1 bs nggak,,username,0,2021-08-24,inference
Masih ada Kouta ga nih kira''?,,username,0,2021-08-24,inference
Ini vaksin nya ap min,,username,0,2021-08-24,inference
Kira2 bsk masih ada pa gk ya min,,username,0,2021-08-24,inference
"Min, mbok ya website dibenahi biar jangan eror terus. Diwajibkan vaksin tp meh ndaftarke vaksin wae uangel e ndak karuan masuk ke web nya.. Tros kudu pie? 😥😥",,username,9,2021-08-24,inference
"Dosis 1 dong, kuota penuh terus ini",,username,0,2021-08-24,inference
Astaga baru lihaatt besok ada ga yah kak,,username,0,2021-08-24,inference
"njirrr vaksin udh kyk bagi"" sembako gratis cpt""an 😂😂",,username,1,2021-08-24,inference
Min @username web victori crash.. ga bs dibuka,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
Vaksin 1 nya ngk di Holy boleh Min? Kalo Vaksin 2 nya di Holy ??,,username,0,2021-08-24,inference
"Min,KTP luar Semarang bisa nggak 🙏🏻",,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
Boleh yg vaksin 1 nya di mana saja atau yg vaksin 1 hrs di Holly?,,username,0,2021-08-24,inference
Untuk usia 12+ kapan ya mohon info,,username,0,2021-08-24,inference
@username gemes,,username,0,2021-08-24,inference
Pantesan kmrn waktu vaksin 1 yg dateng ga cuma dr semarang. Tp dr salatiga dan kendal. Ternyata emg lagi langka.,,username,1,2021-08-24,inference
Vaksin 1 min butuhnya,,username,0,2021-08-24,inference
Mendadak terossss,,username,0,2021-08-24,inference
Vaksin 1 kapan ada lagi@username msh banyak yg blm d vaksin 1 krn lokasi tempat tinggal ga ada pelayanan vaksin🙏,,username,0,2021-08-24,inference
"Website nya bikin emosi bun,gabisa terus,cuma mau liat info aja gabisaaaa,hadeeehhhh",,username,0,2021-08-24,inference
"@username yok servernya diupgrade yok, biar pelayanan bisa maksimal nek kyk ngene ki marai strress tok 😑",,username,0,2021-08-24,inference
"Td jam 9 ambil dosis 2, sudah lancar, cenderung sepi.. 👍👍",,username,2,2021-08-24,inference
"Sudah antri lewat victory.sampai sana ditolak lantaran sertifikat ke 1,ndk muncul.harus kemana lagi kita 😢",,username,0,2021-08-24,inference
vaksin 1 di bbrp puskesmas tdk ada stoknya...tp di mall kok malah ada vaksin 1...ini gimana min...permainan apalagi...vaksin di mall kuoto terpenuhi krn di isi karyawan situ...,,username,1,2021-08-24,inference
"minggi lir, intik liyinin viksinisi dosis 2 bisi ki sintri viksinisi hilly stidiim mirini tinpi mingimbil kipin mililii victirisimiringkitigiifinfi🤪  kiiti tirbitis liyinin ikin dititip sitilih kiiti tirpinihi🤢",,username,0,2021-08-24,inference
Please vaksin dosis satu butuh...,,username,0,2021-08-24,inference
😢😢,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
Dosis 1 Min aku durung vaksin blasss,,username,1,2021-08-24,inference
Vaksin 1 donk disegerakan,,username,5,2021-08-24,inference
wes late game iki min,,username,1,2021-08-24,inference
Min dosis 1 yg tnpa nunggu victory donx lm bngt mau vaksin.. dimall mau dibk kpn yg untk bsk,,username,1,2021-08-24,inference
Vaksi 1 masih ada tidak @username,,username,2,2021-08-24,inference
koyo flash sale lazada ae cepet2an 😂😂😂😂,,username,0,2021-08-24,inference
Dosis 1 miinnn butuhhhh😢😢,,username,2,2021-08-24,inference
BUKA VAKSIN 1 1000 DOSIS UNTUK UMUM PLIIIIISSSS,,username,0,2021-08-24,inference
Mberoh ora meh vaksinn... Lagi semenit uwes full bongkoooo,,username,2,2021-08-24,inference
Min.. Ini NIK sama nama udah bener kok masih ga bisa ya,,username,0,2021-08-24,inference
"min mau nnya, untuk vaksin nya sendiri sinovac atau jenis lain??",,username,0,2021-08-24,inference
Udah ngemail tapi gak di bales,,username,0,2021-08-24,inference
Capek war online ga pernah dapet kuponn👏🙌butuh dosis 1 min,,username,0,2021-08-24,inference
Syalom pak/Bu saya mau tny ini gimana ya solusinya saya sdh daftar di victori dan sdh dapat jdwal vaksin nya utk hari ini di Java mall cuman knpa saya ditolak Sama pihak yg bertugas di Java mall dan dibilang yg daftar lwt victori TDK berlaku utk pendaftaran di Java mall hari ini.mohon ini solusinya soalnya nanti bisa hangus nomer antrian nya saya.terimakasih,,username,0,2021-08-24,inference
@username fyi girll🥰,,username,0,2021-08-24,inference
Apa cuma aku yg susah bgt mau daftar vaksin penuh trs? 😂,,username,5,2021-08-24,inference
"Min, sentra eks sampookong di Kec semarang barat sdh tutup, apakah bisa diarahkan ke sini ?",,username,0,2021-08-24,inference
website nya error mulu 😂,,username,1,2021-08-24,inference
wkwkwkwk sekarang server down wkwkwkwwkwkkwkwwk negara wakanda😂,,username,2,2021-08-24,inference
Vaksin 1 dong😢😭😭😭,,username,0,2021-08-24,inference
ini gimana to min...vaksin 1 katanya per wilayah nah tyt puskesms setempat ga ada vaksinnya...adakah solusi min...pdhl ini buat daftar cpns...ksh solusi dong min,,username,18,2021-08-24,inference
Dosis 1 siap mantau min,,username,0,2021-08-24,inference
"Info untuk bumil ktp luar semarang, domisili pedurungan dong",,username,0,2021-08-24,inference
dosis 1 min tulung 😢,,username,0,2021-08-24,inference
"min tolong dipermudah bagi luar semarang,di buat sentra khusus dimana gitu,biar mengurangi jumlah kerumunan,daftar victori lum dapat2 jdwal..hmmm",,username,0,2021-08-24,inference
Yg umur 12+ ini jg mau vaksin tp susah carinya 😰,,username,0,2021-08-24,inference
Banyakin yg dosis 1 min buat CPNS sama kayaknya mending on site deh kalo online masih sering trouble,,username,0,2021-08-24,inference
"tlg min victori susah daftarnya,ada website lain yg lbh mudah utk dosis I?",,username,0,2021-08-24,inference
dosis 1 utk 12-17th dong min ..,,username,10,2021-08-24,inference
"Min , misal vaksin 1 dikota lain, vaksin 2 di smrg bisa g min?",,username,0,2021-08-24,inference
Kalo udah daftar apakah harus dapat WA jadwal nya???,,username,0,2021-08-24,inference
mbok yg dosis 1 lur. 😢,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
Brarti yg dosis 2 sdh hampir smw terpenuhi dong. Udh sisa2 gt kuponnya sampe onsite. Dialokasikan dosis 1 jg kan bisa ya,,username,5,2021-08-24,inference
Kalau yg dosis 1 ada lagi kapan ya...?,,username,0,2021-08-24,inference
Dosis 1 kapan😞,,username,0,2021-08-24,inference
Pak @username minta tolong dong vaksin 1 untuk luar kota pak sangat membutuhkan banget ini😢,,username,2,2021-08-24,inference
👾👾👾👾👾,,username,1,2021-08-24,inference
MASIH NUNGGU YG VAKSIN 1 MIN,,username,1,2021-08-24,inference
Pye to ki .. giliran wes do siap divaksin malah vaksin dosis 1 ne sing rk siap . Awak awak😭😭,,username,4,2021-08-24,inference
overdosis pliss,,username,0,2021-08-24,inference
Dosis 1 ny kpn kak,,username,0,2021-08-24,inference
Yg dosis 1 kpan buka lagi minn,,username,1,2021-08-24,inference
dosis 1 kpn pak,,username,0,2021-08-24,inference
yuukk cuuzzzz yg dosis 2,,username,0,2021-08-24,inference
kalau busui vaksin apa ya,,username,5,2021-08-24,inference
Dr km ngerasanin yg 27 belakang moga ilang jd 200 🙏🏻,,username,0,2021-08-24,inference
Yok 0 yok..bisa yokkk,,username,0,2021-08-24,inference
👏👏👏👏👏👏👏👏👏👏,,username,0,2021-08-24,inference
"Luarbiasa selamat utk kita semua, terimakasih DKKSemarang❤️",,username,1,2021-08-24,inference
"Udah vaksin 1 dan 2 tpi surat vaksin ke 2 kok gk bs,"" udah update di peduli lindungi tpi yg keluar anda blm terdaftar vaksin.gmna ya ..mohon pencerahannya",,username,0,2021-08-24,inference
Website victori error lg kah? Kok gak bisa dibuka 😩,,username,0,2021-08-24,inference
"Utk dosis pertama, mohon bisa langsung per RT per RW.",,username,1,2021-08-24,inference
Vaksin dosis 1 donk😢,,username,0,2021-08-24,inference
Yg dibutuhkan dosis 1 min,,username,0,2021-08-24,inference
dosis 1 mall kapan minn,,username,0,2021-08-24,inference
Daftar dilink lagi ndak buat dapat kupon apa lamgsunh datang ke holy ?,,username,0,2021-08-24,inference
Dosis 1 pleaseeee...butuh banget,,username,38,2021-08-24,inference
Dosis 1 plis🥲,,username,3,2021-08-24,inference
Dosis 1 di mall kapan di up min di website udh nunggu drtd siap war 🤣,,username,9,2021-08-24,inference
Dosis 1 min pwessss,,username,2,2021-08-24,inference
Tolong Info vaksin dosis 1 sinovac buat ortu saya,,username,0,2021-08-24,inference
Yoh ijo iso yoh 👏👏👏,,username,1,2021-08-24,inference
wes lulus v1 + v2 🔥🔥,,username,1,2021-08-24,inference
Yoh 0 yoh,,username,0,2021-08-24,inference
Vaksin 1 kapan min dibuka..iki ge mantengi hp.. bar ditinggal kerjo ge buka..menangis aku min 😂,,username,0,2021-08-24,inference
Info vaksin pertama dong temen²😢,,username,0,2021-08-24,inference
Semangat prokes menuju 100 dl sj🙏,,username,0,2021-08-24,inference
"Butuh dosis 1 bos2,meh vaksin angel men",,username,11,2021-08-24,inference
Mohon vaksin 1 diperbanyak kuotanya njih. Makasih,,username,0,2021-08-24,inference
@username,,username,0,2021-08-24,inference
"Alhamdulillah dpt antrian di paragon mall, antri tertib ga terlalu banyak prokes nya keren 👏",,username,1,2021-08-24,inference
"PPKM diperpanjang terus, tapi rakyat mau daftar vaksin masih sulit aja, ini maunya gimana",,username,0,2021-08-24,inference
Vaksin sinovac dosis 1 nya kapan min?,,username,0,2021-08-24,inference
